cust_id,name,gender,phone,email,age,state,customer_group
1235,Michael Arnold,Male,08684557288,michaelarnold32@hotmail.com,58,Ekiti,Group 2
1236,Kimberly Sutton,Female,08496518229,kimberlysutton29@hotmail.com,24,Ondo,Group 1
1237,Joseph Velasquez,Female,09213014465,josephvelasquez32@hotmail.com,33,Ekiti,Group 1
1238,Samantha Brooks,Male,08406531573,samanthabrooks20@gmail.com,66,Lagos,Group 2
1239,Jennifer Adkins,Male,09999862019,jenniferadkins58@yahoo.com,26,Ogun,Group 1
1240,Jill Kramer,Male,09746999539,jillkramer66@gmail.com,75,Cross River,Group 1
1241,Jane Gates,Male,07500605221,janegates27@hotmail.com,57,Cross River,Group 1
1242,Susan Jones,Male,08293923664,susanjones20@yahoo.com,34,Osun,Group 2
1243,Jeffrey Collins,Male,07874275605,jeffreycollins31@gmail.com,61,Cross River,Group 1
1244,Sophia Bartlett,Female,09441505326,sophiabartlett85@hotmail.com,65,Ekiti,Group 2
1245,John Wood,Male,08574684966,johnwood68@yahoo.com,31,Ekiti,Group 1
1246,Jose Davis,Female,07939608554,josedavis86@hotmail.com,38,Ogun,Group 1
1247,Richard Perez,Male,09689543578,richardperez58@hotmail.com,28,Oyo,Group 2
1248,Jason Adams,Male,08932388388,jasonadams35@gmail.com,67,Lagos,Group 1
1249,Tracie Cooper,Male,07479847989,traciecooper75@hotmail.com,22,Oyo,Group 2
1250,Gabriel Lewis,Female,09401512955,gabriellewis32@hotmail.com,65,Ekiti,Group 1
1251,Megan Thornton,Female,09611177578,meganthornton42@gmail.com,66,Ekiti,Group 2
1252,Alyssa Chavez,Female,07559767789,alyssachavez7@yahoo.com,73,Ogun,Group 1
1253,Larry Jones,Female,07479257261,larryjones60@gmail.com,59,Ondo,Group 2
1254,Denise Wright,Male,07516369942,denisewright35@hotmail.com,63,Ogun,Group 1
1255,Joann Johnson,Male,09474718320,joannjohnson76@gmail.com,51,Oyo,Group 1
1256,Dawn Davis,Male,09140726193,dawndavis33@gmail.com,50,Cross River,Group 1
1257,Robert Graham,Male,07202489914,robertgraham92@yahoo.com,54,Ondo,Group 2
1258,Tyler Brown,Female,08705511532,tylerbrown99@hotmail.com,66,Oyo,Group 2
1259,Melissa Hinton,Female,09897153463,melissahinton35@yahoo.com,23,Oyo,Group 2
1260,Patrick Walsh,Male,07439506853,patrickwalsh98@gmail.com,46,Cross River,Group 2
1261,Alexis Cooper,Female,08478257011,alexiscooper35@gmail.com,73,Ogun,Group 1
1262,Tiffany Robbins,Male,07820490318,tiffanyrobbins41@hotmail.com,74,Kwara,Group 2
1263,Mr. Frank White,Male,08729909671,mr.frankwhite59@gmail.com,24,Osun,Group 2
1264,Patrick Love,Female,07631489768,patricklove82@gmail.com,19,Osun,Group 2
1265,Sierra Barrera,Female,09978943531,sierrabarrera73@hotmail.com,40,Oyo,Group 2
1266,Eric Flowers,Male,08733104254,ericflowers26@yahoo.com,24,Lagos,Group 1
1267,Nicole Baker,Male,07152445199,nicolebaker15@yahoo.com,74,Ogun,Group 2
1268,Sarah Kelly,Female,09720055805,sarahkelly82@yahoo.com,63,Osun,Group 2
1269,Roberta Reynolds,Female,08481264750,robertareynolds31@gmail.com,19,Abuja,Group 2
1270,Christopher Lewis,Male,08783624795,christopherlewis76@gmail.com,27,Osun,Group 1
1271,Edward Stewart,Male,09379209829,edwardstewart56@hotmail.com,44,Kwara,Group 1
1272,Stephanie Myers,Female,07711767606,stephaniemyers16@gmail.com,53,Ekiti,Group 2
1273,Mr. Jason Wilkerson,Female,09459991286,mr.jasonwilkerson31@gmail.com,58,Lagos,Group 2
1274,Sean Hamilton,Male,08733893275,seanhamilton96@gmail.com,60,Ondo,Group 2
1275,Elizabeth Horton,Female,07520933687,elizabethhorton99@gmail.com,27,Oyo,Group 1
1276,Arthur Davis,Female,08848885492,arthurdavis10@yahoo.com,26,Cross River,Group 1
1277,Sarah Wolfe,Male,07792926335,sarahwolfe77@hotmail.com,45,Cross River,Group 2
1278,Robert Gray,Male,07204159332,robertgray95@hotmail.com,24,Oyo,Group 2
1279,Julia Huffman,Female,08967290699,juliahuffman65@yahoo.com,54,Ekiti,Group 1
1280,Erica Rogers,Female,09214222891,ericarogers10@gmail.com,57,Ekiti,Group 1
1281,Brittany Brown,Male,08297804647,brittanybrown54@hotmail.com,54,Cross River,Group 1
1282,Danielle Hunt,Female,07192698045,daniellehunt87@gmail.com,31,Ekiti,Group 1
1283,Troy Novak,Male,07151826397,troynovak9@yahoo.com,15,Oyo,Group 2
1284,Donald Nunez,Female,09243016640,donaldnunez85@yahoo.com,54,Abuja,Group 1
1285,John Gordon,Female,08462811437,johngordon52@hotmail.com,45,Lagos,Group 1
1286,Jessica Hinton,Male,08140686151,jessicahinton40@gmail.com,20,Abuja,Group 1
1287,Renee Dalton,Male,09429205400,reneedalton30@yahoo.com,36,Ekiti,Group 2
1288,Lawrence Gutierrez Jr.,Female,07599455025,lawrencegutierrezjr.4@gmail.com,67,Kwara,Group 2
1289,Jennifer Howard,Male,09271605143,jenniferhoward65@yahoo.com,31,Lagos,Group 1
1290,Henry Todd,Male,07449184140,henrytodd78@yahoo.com,22,Osun,Group 1
1291,Valerie Maldonado,Male,08185030060,valeriemaldonado41@gmail.com,65,Abuja,Group 2
1292,Christine Ballard,Male,09145493359,christineballard28@gmail.com,61,Ondo,Group 1
1293,Karen Boyd,Female,07955248114,karenboyd76@hotmail.com,55,Ondo,Group 1
1294,Blake Figueroa,Female,09665674812,blakefigueroa74@gmail.com,53,Abuja,Group 1
1295,Keith Flores,Male,08036155508,keithflores44@gmail.com,73,Kwara,Group 1
1296,Robert Roberts,Female,09397571138,robertroberts29@gmail.com,20,Kwara,Group 2
1297,Brianna Mcguire,Female,08673453331,briannamcguire76@hotmail.com,43,Ekiti,Group 1
1298,Shirley Gallagher,Male,09352281479,shirleygallagher71@gmail.com,44,Cross River,Group 2
1299,Cynthia Lester,Male,07304147010,cynthialester36@gmail.com,38,Kwara,Group 1
1300,Jennifer Camacho,Male,08470634328,jennifercamacho86@gmail.com,69,Kwara,Group 1
1301,Eric Martin,Male,08482652232,ericmartin34@hotmail.com,35,Lagos,Group 1
1302,Susan Watson,Female,08174077830,susanwatson7@gmail.com,70,Ekiti,Group 2
1303,Nicole Jackson,Male,09239437720,nicolejackson57@gmail.com,16,Kwara,Group 2
1304,Laurie Drake,Male,08279012160,lauriedrake67@hotmail.com,75,Oyo,Group 2
1305,Victoria Jordan,Female,09176849538,victoriajordan62@gmail.com,58,Oyo,Group 2
1306,Matthew Li,Female,09388438889,matthewli90@hotmail.com,73,Kwara,Group 2
1307,Christina Guzman,Female,07137442773,christinaguzman17@hotmail.com,49,Abuja,Group 1
1308,Mary Jordan,Female,07443775692,maryjordan58@yahoo.com,52,Abuja,Group 2
1309,John Mendoza,Female,08305804744,johnmendoza66@hotmail.com,30,Osun,Group 1
1310,Adam Garcia,Male,08608638382,adamgarcia71@hotmail.com,33,Lagos,Group 1
1311,Becky Daniels,Female,08840792247,beckydaniels88@gmail.com,30,Abuja,Group 1
1312,Matthew Johnson,Female,07534406795,matthewjohnson72@yahoo.com,28,Cross River,Group 2
1313,Tara Lewis,Female,07708475533,taralewis5@yahoo.com,26,Cross River,Group 2
1314,Sheila Downs,Male,09349399557,sheiladowns54@gmail.com,18,Lagos,Group 2
1315,Carmen Rowe,Female,08609257473,carmenrowe39@hotmail.com,74,Lagos,Group 1
1316,Ashley Petty,Female,08493035128,ashleypetty17@gmail.com,55,Abuja,Group 1
1317,Gabrielle Durham,Male,08787963996,gabrielledurham46@gmail.com,59,Ekiti,Group 1
1318,Lori Bell,Male,07437971821,loribell61@hotmail.com,34,Oyo,Group 2
1319,Donna Murphy,Male,09074837240,donnamurphy92@gmail.com,56,Oyo,Group 1
1320,Paul White,Female,08677041113,paulwhite37@hotmail.com,65,Ekiti,Group 2
1321,April Brandt,Male,09572959440,aprilbrandt8@yahoo.com,59,Cross River,Group 1
1322,Matthew Fernandez,Female,09587860563,matthewfernandez69@gmail.com,73,Kwara,Group 2
1323,Kimberly Collins,Male,09827654355,kimberlycollins48@hotmail.com,75,Osun,Group 1
1324,Beth King,Male,09064466363,bethking23@yahoo.com,39,Lagos,Group 1
1325,Christine Miranda,Male,07427079660,christinemiranda41@yahoo.com,31,Lagos,Group 1
1326,Kent Phelps,Male,08017832484,kentphelps16@hotmail.com,67,Lagos,Group 1
1327,Kristen English,Female,07794881177,kristenenglish78@hotmail.com,65,Cross River,Group 1
1328,Nicole Wright,Female,08556518162,nicolewright66@hotmail.com,24,Osun,Group 2
1329,Brian Allen,Female,08982889663,brianallen73@hotmail.com,62,Ogun,Group 1
1330,Jordan Collins,Male,07690648741,jordancollins58@yahoo.com,18,Oyo,Group 1
1331,Marcus Bennett,Female,08335335308,marcusbennett29@hotmail.com,52,Cross River,Group 2
1332,Peter Thompson,Female,09759480961,peterthompson34@hotmail.com,67,Ekiti,Group 2
1333,Edward Carter,Male,09975090097,edwardcarter43@gmail.com,65,Osun,Group 1
1334,Terry Harris,Male,09461605055,terryharris17@yahoo.com,70,Ogun,Group 2
1335,Matthew Johnson,Female,07134030775,matthewjohnson47@hotmail.com,75,Ondo,Group 2
1336,Benjamin Daniel,Male,07994689141,benjamindaniel62@yahoo.com,34,Kwara,Group 1
1337,Aaron Robinson,Female,08689600238,aaronrobinson21@hotmail.com,18,Osun,Group 1
1338,Louis Lawson,Female,08664456748,louislawson57@yahoo.com,45,Ogun,Group 2
1339,Catherine Wilson,Female,08874215116,catherinewilson83@yahoo.com,35,Ekiti,Group 1
1340,Valerie Cunningham MD,Female,09606972170,valeriecunninghammd99@yahoo.com,70,Abuja,Group 2
1341,Sharon Cunningham,Male,09330395427,sharoncunningham96@gmail.com,70,Ogun,Group 2
1342,Michelle Chandler,Male,08932591050,michellechandler18@gmail.com,63,Ondo,Group 2
1343,Randall Gomez,Female,08371414410,randallgomez63@gmail.com,68,Ekiti,Group 2
1344,Antonio Wallace,Male,08769261325,antoniowallace30@hotmail.com,45,Cross River,Group 1
1345,Aaron Michael,Female,08218408906,aaronmichael12@hotmail.com,55,Abuja,Group 1
1346,Marcus Wagner,Female,07575897702,marcuswagner77@yahoo.com,50,Oyo,Group 2
1347,David Roberts,Male,08230551583,davidroberts46@gmail.com,56,Ekiti,Group 1
1348,Derrick Moore,Male,08687930568,derrickmoore2@hotmail.com,22,Cross River,Group 1
1349,Alexandra Reynolds,Female,08026165425,alexandrareynolds19@gmail.com,23,Ogun,Group 1
1350,Kathleen Hickman,Male,07549011753,kathleenhickman72@gmail.com,60,Osun,Group 1
1351,Renee Butler,Female,07567737953,reneebutler78@gmail.com,44,Lagos,Group 2
1352,Rita Fowler,Female,09541412220,ritafowler82@yahoo.com,38,Ekiti,Group 2
1353,Jesse Leonard,Female,09695076382,jesseleonard63@gmail.com,49,Kwara,Group 1
1354,Stacy Thompson,Male,07838907688,stacythompson35@gmail.com,34,Ogun,Group 2
1355,Amber Robertson,Female,08827897817,amberrobertson13@gmail.com,70,Cross River,Group 1
1356,Dustin Jennings,Male,08345068602,dustinjennings3@yahoo.com,27,Kwara,Group 1
1357,John Moss,Male,09844663511,johnmoss44@gmail.com,28,Cross River,Group 1
1358,Angelica Burns,Male,09427021367,angelicaburns24@hotmail.com,57,Oyo,Group 1
1359,Tristan Gentry,Male,07280328164,tristangentry33@yahoo.com,17,Kwara,Group 2
1360,Allen Harrison,Male,09037352250,allenharrison97@yahoo.com,66,Lagos,Group 1
1361,Christopher Jordan,Female,07112100573,christopherjordan23@hotmail.com,63,Kwara,Group 1
1362,Andrea Williams,Female,07268328986,andreawilliams88@yahoo.com,56,Ondo,Group 1
1363,Michael Kelly,Male,07862079192,michaelkelly2@hotmail.com,42,Ondo,Group 2
1364,Pamela Diaz,Female,08313255614,pameladiaz54@hotmail.com,68,Ondo,Group 2
1365,Allison Martin,Male,09765599316,allisonmartin38@gmail.com,48,Cross River,Group 1
1366,Mark Owens,Male,08699303217,markowens44@hotmail.com,58,Oyo,Group 2
1367,Michael Mueller,Male,07580053843,michaelmueller9@gmail.com,55,Kwara,Group 2
1368,Jennifer Bates,Female,08867799418,jenniferbates84@yahoo.com,36,Ogun,Group 1
1369,Chad Elliott DVM,Male,08514522846,chadelliottdvm12@hotmail.com,62,Ondo,Group 1
1370,James Jordan,Female,07929734140,jamesjordan67@gmail.com,62,Oyo,Group 1
1371,Stefanie Gilbert,Female,08206406485,stefaniegilbert10@hotmail.com,44,Abuja,Group 2
1372,Edwin Fisher,Female,08595190681,edwinfisher31@yahoo.com,28,Cross River,Group 1
1373,Paige Carlson,Female,09792469967,paigecarlson81@hotmail.com,71,Ogun,Group 2
1374,Jean Davis,Male,07507909084,jeandavis9@gmail.com,51,Ekiti,Group 1
1375,Jerry Hicks,Female,09874088209,jerryhicks11@gmail.com,74,Ekiti,Group 1
1376,Robert Thompson,Female,07726748119,robertthompson88@gmail.com,71,Abuja,Group 2
1377,Patrick Perry,Male,07829242639,patrickperry30@gmail.com,73,Ogun,Group 2
1378,Paul Rogers,Female,08480124505,paulrogers16@yahoo.com,66,Cross River,Group 2
1379,Michael Galloway,Male,08381136321,michaelgalloway5@yahoo.com,15,Abuja,Group 2
1380,Dean Martinez,Male,08971803211,deanmartinez34@yahoo.com,16,Ogun,Group 1
1381,Kathleen Burns,Male,09067053565,kathleenburns66@yahoo.com,46,Abuja,Group 1
1382,Jennifer Wagner,Female,09465648729,jenniferwagner45@gmail.com,44,Cross River,Group 1
1383,Anita Keller,Female,09776770006,anitakeller10@hotmail.com,32,Ondo,Group 1
1384,Andrea Rivera,Male,07942602513,andrearivera53@hotmail.com,58,Lagos,Group 1
1385,Amy Jackson,Male,08602642125,amyjackson48@gmail.com,49,Abuja,Group 1
1386,Jose Morton,Female,07743334906,josemorton25@yahoo.com,21,Lagos,Group 1
1387,Terri Hess,Female,08842074024,terrihess68@hotmail.com,40,Ondo,Group 2
1388,Rachel Brown,Male,09133091382,rachelbrown67@hotmail.com,41,Kwara,Group 2
1389,Samantha Livingston,Male,09296554992,samanthalivingston82@gmail.com,71,Ondo,Group 2
1390,Dustin Martinez,Female,09573789751,dustinmartinez26@yahoo.com,20,Ogun,Group 1
1391,Cindy Anthony,Female,07574830063,cindyanthony34@yahoo.com,16,Ekiti,Group 1
1392,Paul Manning,Female,08111593687,paulmanning13@gmail.com,35,Osun,Group 2
1393,Nicole Clarke,Male,09217928214,nicoleclarke47@yahoo.com,51,Ekiti,Group 2
1394,Janet Thompson,Male,09606367910,janetthompson58@hotmail.com,54,Ondo,Group 1
1395,Denise Palmer,Male,07994010180,denisepalmer36@gmail.com,69,Kwara,Group 1
1396,Julie Ford,Male,07886377766,julieford63@yahoo.com,42,Oyo,Group 1
1397,Richard Dunn,Male,08625850903,richarddunn74@hotmail.com,31,Ondo,Group 2
1398,Michael Le,Female,08205322467,michaelle97@gmail.com,35,Cross River,Group 2
1399,David Jackson,Male,07870431628,davidjackson27@yahoo.com,36,Kwara,Group 1
1400,Daniel Diaz,Male,08005270123,danieldiaz60@yahoo.com,61,Oyo,Group 1
1401,Mark Bowen,Male,09933523486,markbowen48@hotmail.com,30,Ondo,Group 2
1402,Mr. Gavin Garner,Male,08524644045,mr.gavingarner55@hotmail.com,25,Ogun,Group 2
1403,Stephen Hobbs,Male,07933793866,stephenhobbs49@hotmail.com,31,Oyo,Group 2
1404,Jeffrey Johnson,Male,07985050701,jeffreyjohnson76@hotmail.com,41,Lagos,Group 1
1405,Brittney Kim,Male,08529542351,brittneykim25@hotmail.com,20,Kwara,Group 1
1406,Laura Swanson,Female,07709871333,lauraswanson41@hotmail.com,66,Ekiti,Group 2
1407,Jason Miller,Female,09436468028,jasonmiller83@gmail.com,35,Abuja,Group 1
1408,Mrs. Kelli Brown,Female,07441001427,mrs.kellibrown26@hotmail.com,34,Ondo,Group 2
1409,Carrie Jackson,Male,07770155961,carriejackson8@gmail.com,27,Ondo,Group 1
1410,Deborah Ortega,Male,07649442188,deborahortega38@yahoo.com,69,Cross River,Group 1
1411,Bradley Williams,Male,07751095748,bradleywilliams90@yahoo.com,34,Ekiti,Group 1
1412,Ryan Gibson,Female,08102924854,ryangibson44@gmail.com,35,Cross River,Group 2
1413,Colton Hall,Female,08339858555,coltonhall31@gmail.com,28,Osun,Group 1
1414,Amber Walker DVM,Female,07865918382,amberwalkerdvm79@hotmail.com,38,Ondo,Group 1
1415,Olivia Flores,Female,08163780008,oliviaflores83@gmail.com,34,Ondo,Group 2
1416,Brandon Wolf,Male,08956194220,brandonwolf70@hotmail.com,55,Abuja,Group 1
1417,James Reynolds,Male,09313368837,jamesreynolds34@yahoo.com,24,Lagos,Group 1
1418,Robert Mcmahon,Male,08949057079,robertmcmahon4@hotmail.com,28,Osun,Group 2
1419,Steven Howard,Male,08735440319,stevenhoward4@gmail.com,75,Ekiti,Group 2
1420,Andrew Chambers,Male,08389392129,andrewchambers35@gmail.com,51,Kwara,Group 1
1421,Samuel Allen,Male,08039608998,samuelallen31@hotmail.com,60,Abuja,Group 2
1422,Christina Roberts,Male,08984443430,christinaroberts39@yahoo.com,44,Ekiti,Group 1
1423,Jasmine Scott,Male,08477585383,jasminescott78@yahoo.com,23,Ogun,Group 1
1424,Amy Martin,Male,08886828781,amymartin70@hotmail.com,52,Osun,Group 1
1425,Cindy Abbott,Male,07822333857,cindyabbott35@hotmail.com,43,Ogun,Group 1
1426,Edward Bray,Male,07313294514,edwardbray40@gmail.com,39,Oyo,Group 1
1427,Misty Miller,Male,08078135406,mistymiller19@gmail.com,74,Abuja,Group 2
1428,Daniel Lawrence,Male,08148599292,daniellawrence92@hotmail.com,64,Ekiti,Group 1
1429,Steven Tran,Male,08678020781,steventran86@gmail.com,36,Ogun,Group 2
1430,Dr. Christina Lamb,Male,07540445881,dr.christinalamb73@gmail.com,16,Oyo,Group 1
1431,Matthew Johnson,Female,07772410923,matthewjohnson3@hotmail.com,73,Abuja,Group 2
1432,Eric Howell,Female,07731141103,erichowell3@yahoo.com,24,Cross River,Group 1
1433,Mary Hays,Male,09864437517,maryhays7@hotmail.com,48,Ekiti,Group 2
1434,Amanda Bowers,Male,09046648229,amandabowers77@gmail.com,52,Ondo,Group 1
1435,Rachel Stephens,Female,08093224197,rachelstephens39@hotmail.com,59,Ondo,Group 2
1436,Ryan Moore,Female,09338801693,ryanmoore90@yahoo.com,74,Kwara,Group 2
1437,Scott Pena,Female,09004731664,scottpena2@gmail.com,35,Kwara,Group 2
1438,Michelle Gallagher,Female,08041257858,michellegallagher11@gmail.com,38,Oyo,Group 2
1439,Jesse Washington,Female,09108184726,jessewashington99@hotmail.com,32,Ogun,Group 1
1440,Elizabeth Hart,Male,07723178263,elizabethhart2@gmail.com,67,Osun,Group 1
1441,Marilyn Dorsey,Female,08733839422,marilyndorsey51@hotmail.com,34,Cross River,Group 2
1442,Angelica Miller,Female,08337791200,angelicamiller37@gmail.com,70,Lagos,Group 1
1443,Joan Jones,Female,08097428785,joanjones66@hotmail.com,49,Ogun,Group 1
1444,Jesus Taylor,Female,08453253115,jesustaylor15@gmail.com,73,Ekiti,Group 1
1445,Allison Newton,Female,07345002488,allisonnewton18@yahoo.com,60,Kwara,Group 1
1446,Christina Schultz,Male,07569050378,christinaschultz88@yahoo.com,35,Kwara,Group 1
1447,Jake Mccoy,Male,07529497918,jakemccoy29@gmail.com,20,Cross River,Group 1
1448,Adam Mitchell,Male,09952180567,adammitchell49@gmail.com,57,Ekiti,Group 1
1449,Kelsey Anderson,Female,08456723990,kelseyanderson16@yahoo.com,42,Ondo,Group 1
1450,Christopher Bowman,Male,09110759372,christopherbowman80@yahoo.com,25,Oyo,Group 1
1451,Cristian Turner,Female,09917878060,cristianturner92@gmail.com,36,Abuja,Group 1
1452,Jeffrey Johnson,Female,09711390556,jeffreyjohnson36@hotmail.com,72,Lagos,Group 1
1453,Kristina Snyder,Male,08502673330,kristinasnyder49@yahoo.com,48,Abuja,Group 1
1454,Joshua Lee,Female,08054928185,joshualee12@hotmail.com,32,Cross River,Group 1
1455,Joshua Baker,Female,08780964931,joshuabaker22@hotmail.com,75,Oyo,Group 1
1456,Douglas Smith,Male,08340679347,douglassmith48@gmail.com,22,Osun,Group 1
1457,Andrea Garrison,Female,09275615083,andreagarrison39@yahoo.com,70,Osun,Group 1
1458,Maria Riley,Female,09188625408,mariariley55@hotmail.com,19,Cross River,Group 2
1459,Brendan Poole,Female,08086126738,brendanpoole11@hotmail.com,64,Lagos,Group 1
1460,Erika Woodward,Female,09154007889,erikawoodward77@hotmail.com,25,Lagos,Group 1
1461,Danielle Hernandez,Female,09595967861,daniellehernandez18@hotmail.com,47,Ekiti,Group 1
1462,Christopher Ross,Male,07823548891,christopherross7@gmail.com,23,Ekiti,Group 1
1463,Jessica Garcia,Male,08603184305,jessicagarcia11@yahoo.com,60,Cross River,Group 1
1464,Joseph Perez,Female,08145786655,josephperez45@yahoo.com,35,Lagos,Group 1
1465,Bailey Lawrence,Male,07223045226,baileylawrence97@gmail.com,59,Ogun,Group 1
1466,Mary Higgins,Male,09238611710,maryhiggins46@yahoo.com,28,Lagos,Group 2
1467,Ashley Adams,Male,07604219676,ashleyadams93@hotmail.com,64,Osun,Group 1
1468,Catherine Glass,Female,07355475593,catherineglass22@yahoo.com,19,Ogun,Group 1
1469,Breanna Dillon,Female,08718410182,breannadillon29@yahoo.com,43,Cross River,Group 1
1470,Desiree Simmons,Male,09590303395,desireesimmons19@yahoo.com,29,Osun,Group 1
1471,Sara Price,Female,07342432517,saraprice93@gmail.com,31,Abuja,Group 2
1472,David Allen,Male,08906440391,davidallen56@gmail.com,22,Lagos,Group 1
1473,Becky Pittman,Male,07728299433,beckypittman73@yahoo.com,44,Ogun,Group 1
1474,Linda Martinez,Female,08496696356,lindamartinez63@yahoo.com,66,Ogun,Group 2
1475,Kristin Waller,Female,07712273615,kristinwaller11@gmail.com,60,Oyo,Group 1
1476,Theresa Howard,Male,09352837578,theresahoward16@yahoo.com,51,Cross River,Group 2
1477,Angie Stein,Male,07295160609,angiestein25@yahoo.com,52,Abuja,Group 1
1478,Stephanie Hurst,Female,09199015715,stephaniehurst54@gmail.com,17,Osun,Group 2
1479,Ms. Leslie Smith,Female,08875740224,ms.lesliesmith17@hotmail.com,55,Cross River,Group 2
1480,Jordan Schmidt,Female,09933664985,jordanschmidt70@gmail.com,44,Kwara,Group 1
1481,Russell Mcdonald,Female,08242357048,russellmcdonald83@yahoo.com,46,Oyo,Group 2
1482,Jacob Mitchell,Female,08834605374,jacobmitchell41@hotmail.com,67,Abuja,Group 1
1483,Micheal Beltran,Female,08071443887,michealbeltran33@hotmail.com,25,Ondo,Group 2
1484,Christopher Jackson,Male,08165138107,christopherjackson91@gmail.com,67,Abuja,Group 1
1485,Cynthia Smith,Female,08643202464,cynthiasmith37@yahoo.com,16,Ekiti,Group 1
1486,Meredith Lawrence,Male,07113716246,meredithlawrence65@hotmail.com,71,Cross River,Group 2
1487,Carla Cummings,Male,07121995406,carlacummings67@gmail.com,66,Ondo,Group 1
1488,Lisa Young,Female,07912251480,lisayoung92@yahoo.com,67,Kwara,Group 2
1489,Yvonne Peterson,Female,07166958244,yvonnepeterson42@yahoo.com,17,Lagos,Group 2
1490,Chad Robertson,Male,09139798140,chadrobertson12@hotmail.com,26,Ondo,Group 1
1491,Noah Smith,Female,09356340640,noahsmith8@gmail.com,66,Ekiti,Group 2
1492,John Thompson,Female,07999866151,johnthompson34@gmail.com,56,Ogun,Group 1
1493,Mr. Thomas Ryan,Female,07985115913,mr.thomasryan72@yahoo.com,30,Abuja,Group 2
1494,Louis Ray,Female,07516621629,louisray85@gmail.com,53,Lagos,Group 2
1495,Kaitlin Cooper,Male,07567924143,kaitlincooper95@gmail.com,58,Kwara,Group 1
1496,Kevin Weeks,Male,09536603122,kevinweeks58@gmail.com,68,Oyo,Group 1
1497,Lori Hernandez,Male,09036177828,lorihernandez43@gmail.com,49,Oyo,Group 2
1498,Jason Salazar,Male,08018125429,jasonsalazar8@yahoo.com,58,Ondo,Group 1
1499,Laura Ramirez,Female,09546816341,lauraramirez98@gmail.com,76,Cross River,Group 2
1500,Jimmy Phillips,Male,08544324777,jimmyphillips70@yahoo.com,41,Ondo,Group 1
1501,Lauren Potter,Male,08232666529,laurenpotter16@yahoo.com,20,Osun,Group 2
1502,Jonathan Ellis,Male,08360202507,jonathanellis44@yahoo.com,75,Lagos,Group 1
1503,Jenny Wallace,Female,07913340036,jennywallace69@hotmail.com,42,Cross River,Group 1
1504,Steven Wilkins,Female,08303050986,stevenwilkins15@hotmail.com,25,Cross River,Group 2
1505,Michelle Sanders,Female,07556629580,michellesanders88@gmail.com,66,Ondo,Group 2
1506,Amy Gardner,Female,09752243403,amygardner73@yahoo.com,62,Lagos,Group 1
1507,Kim Moody,Male,09216307932,kimmoody16@gmail.com,51,Abuja,Group 1
1508,Tammy Zhang,Female,08332609439,tammyzhang78@yahoo.com,51,Ekiti,Group 2
1509,Christopher Mitchell,Male,08469019855,christophermitchell1@hotmail.com,19,Osun,Group 1
1510,Victoria Wilkinson,Female,09342541033,victoriawilkinson70@yahoo.com,48,Ogun,Group 2
1511,Theresa Owens,Male,08013687014,theresaowens67@yahoo.com,61,Abuja,Group 2
1512,Ashley Delgado,Male,07489950541,ashleydelgado32@yahoo.com,49,Ekiti,Group 1
1513,Olivia Carey,Male,08639638202,oliviacarey19@hotmail.com,76,Oyo,Group 2
1514,Kevin Austin,Male,07742931232,kevinaustin53@gmail.com,38,Oyo,Group 1
1515,Lisa Smith,Female,09471339179,lisasmith79@gmail.com,43,Ondo,Group 2
1516,Krista Shannon,Male,08281321748,kristashannon66@yahoo.com,25,Cross River,Group 1
1517,Marissa Montgomery,Female,09534718857,marissamontgomery79@hotmail.com,52,Abuja,Group 2
1518,Kim Horton,Male,08245405156,kimhorton61@yahoo.com,67,Ekiti,Group 1
1519,Jenna Hart,Female,09474165926,jennahart96@yahoo.com,38,Oyo,Group 1
1520,Craig Bowen,Male,07824971495,craigbowen56@gmail.com,38,Abuja,Group 1
1521,Daniel Roman,Male,09742387734,danielroman61@gmail.com,71,Ondo,Group 1
1522,John Mitchell,Male,07584832999,johnmitchell44@hotmail.com,71,Ogun,Group 1
1523,Sarah Jones,Male,08459701814,sarahjones65@hotmail.com,76,Osun,Group 2
1524,Derek Leon,Male,07663286934,derekleon42@hotmail.com,19,Abuja,Group 1
1525,Kimberly Rodgers,Female,09092008563,kimberlyrodgers67@hotmail.com,46,Ogun,Group 1
1526,Jennifer Perry,Male,07983119737,jenniferperry69@yahoo.com,57,Osun,Group 1
1527,Nicole Johnson,Male,09884102041,nicolejohnson27@gmail.com,62,Cross River,Group 2
1528,Joshua Carter,Male,08550393113,joshuacarter93@hotmail.com,56,Ondo,Group 1
1529,Mary Robbins,Male,07407800740,maryrobbins70@hotmail.com,42,Oyo,Group 2
1530,Ashley Luna,Male,08913969471,ashleyluna64@hotmail.com,40,Oyo,Group 1
1531,Ruben Branch,Female,08411105023,rubenbranch55@gmail.com,43,Kwara,Group 2
1532,Robert Wright,Female,08062136102,robertwright33@hotmail.com,23,Cross River,Group 2
1533,James Castro,Male,08391256806,jamescastro35@hotmail.com,43,Kwara,Group 1
1534,Michael Reed,Male,08733097206,michaelreed1@hotmail.com,16,Oyo,Group 2
1535,Jessica Wagner,Male,09101626091,jessicawagner93@yahoo.com,21,Abuja,Group 1
1536,Joanne Aguilar,Male,08308573992,joanneaguilar33@hotmail.com,62,Oyo,Group 1
1537,Clarence Figueroa,Male,09080303553,clarencefigueroa40@hotmail.com,61,Ekiti,Group 1
1538,Michelle Wells,Female,08507370037,michellewells90@hotmail.com,35,Lagos,Group 2
